10.06.2001,21,4,Fakultatives Referendum,2004,Frauenfeld,4551,Aadorf,4840,1901,,,1818,881,937,39.3
10.06.2001,21,4,Fakultatives Referendum,2006,M�nchwilen,4711,Affeltrangen,1397,596,,,578,211,367,42.7
10.06.2001,21,4,Fakultatives Referendum,2005,Kreuzlingen,4641,Altnau,1152,468,,,460,220,240,40.6
10.06.2001,21,4,Fakultatives Referendum,2008,Weinfelden,4881,Amlikon-Bissegg,816,426,,,414,150,264,52.2
10.06.2001,21,4,Fakultatives Referendum,2002,Bischofszell,4461,Amriswil,6621,2422,,,2374,1099,1275,36.6
10.06.2001,21,4,Fakultatives Referendum,2001,Arbon,4401,Arbon,7624,2679,,,2641,1293,1348,35.1
10.06.2001,21,4,Fakultatives Referendum,2003,Diessenhofen,4536,Basadingen-Schlattingen,1049,450,,,450,141,309,42.9
10.06.2001,21,4,Fakultatives Referendum,2008,Weinfelden,4891,Berg,1869,820,,,814,305,509,43.9
10.06.2001,21,4,Fakultatives Referendum,2007,Steckborn,4801,Berlingen,532,229,,,227,97,130,43
10.06.2001,21,4,Fakultatives Referendum,2006,M�nchwilen,4716,Bettwiesen,569,271,,,267,114,153,47.6
10.06.2001,21,4,Fakultatives Referendum,2006,M�nchwilen,4721,Bichelsee-Balterswil,1591,664,,,657,288,369,41.7
10.06.2001,21,4,Fakultatives Referendum,2008,Weinfelden,4901,Birwinken,841,407,,,400,132,268,48.4
10.06.2001,21,4,Fakultatives Referendum,2002,Bischofszell,4471,Bischofszell,3378,1348,,,1310,646,664,39.9
10.06.2001,21,4,Fakultatives Referendum,2005,Kreuzlingen,4643,Bottighofen,1163,549,,,542,330,212,47.2
10.06.2001,21,4,Fakultatives Referendum,2006,M�nchwilen,4723,Braunau,478,249,,,246,66,180,52.1
10.06.2001,21,4,Fakultatives Referendum,2008,Weinfelden,4911,B�rglen (TG),1808,709,,,704,308,396,39.2
10.06.2001,21,4,Fakultatives Referendum,2008,Weinfelden,4921,Bussnang,1435,741,,,720,266,454,51.6
10.06.2001,21,4,Fakultatives Referendum,2003,Diessenhofen,4545,Diessenhofen,1886,824,,,817,331,486,43.7
10.06.2001,21,4,Fakultatives Referendum,2001,Arbon,4406,Dozwil,340,216,,,216,61,155,63.5
10.06.2001,21,4,Fakultatives Referendum,2001,Arbon,4411,Egnach,2668,1126,,,1099,514,585,42.2
10.06.2001,21,4,Fakultatives Referendum,2002,Bischofszell,4476,Erlen,1905,642,,,630,233,397,33.7
10.06.2001,21,4,Fakultatives Referendum,2005,Kreuzlingen,4646,Ermatingen,1682,697,,,689,301,388,41.4
10.06.2001,21,4,Fakultatives Referendum,2007,Steckborn,4806,Eschenz,1033,446,,,441,162,279,43.2
10.06.2001,21,4,Fakultatives Referendum,2006,M�nchwilen,4724,Eschlikon,2229,929,,,920,427,493,41.7
10.06.2001,21,4,Fakultatives Referendum,2004,Frauenfeld,4561,Felben-Wellhausen,1365,508,,,500,251,249,37.2
10.06.2001,21,4,Fakultatives Referendum,2006,M�nchwilen,4726,Fischingen,1801,891,,,882,349,533,49.5
10.06.2001,21,4,Fakultatives Referendum,2004,Frauenfeld,4566,Frauenfeld,13645,5780,,,5699,3117,2582,42.4
