18.05.2003;39;4;Fakultatives Referendum;2004;Frauenfeld;4551;Aadorf;4929;2370;;;2303;1656;647;48.1
18.05.2003;39;4;Fakultatives Referendum;2006;M�nchwilen;4711;Affeltrangen;1411;865;;;827;505;322;61.3
18.05.2003;39;4;Fakultatives Referendum;2005;Kreuzlingen;4641;Altnau;1197;580;;;568;417;151;48.5
18.05.2003;39;4;Fakultatives Referendum;2008;Weinfelden;4881;Amlikon-Bissegg;821;414;;;402;263;139;50.4
18.05.2003;39;4;Fakultatives Referendum;2002;Bischofszell;4461;Amriswil;6677;2656;;;2552;1821;731;39.8
18.05.2003;39;4;Fakultatives Referendum;2001;Arbon;4401;Arbon;7636;2766;;;2618;1886;732;36.2
18.05.2003;39;4;Fakultatives Referendum;2003;Diessenhofen;4536;Basadingen-Schlattingen;1071;548;;;528;323;205;51.2
18.05.2003;39;4;Fakultatives Referendum;2008;Weinfelden;4891;Berg;1953;923;;;897;605;292;47.3
18.05.2003;39;4;Fakultatives Referendum;2007;Steckborn;4801;Berlingen;533;275;;;260;160;100;51.6
18.05.2003;39;4;Fakultatives Referendum;2006;M�nchwilen;4716;Bettwiesen;604;308;;;299;215;84;51
18.05.2003;39;4;Fakultatives Referendum;2006;M�nchwilen;4721;Bichelsee-Balterswil;1653;820;;;801;562;239;49.6
18.05.2003;39;4;Fakultatives Referendum;2008;Weinfelden;4901;Birwinken;849;469;;;457;288;169;55.2
18.05.2003;39;4;Fakultatives Referendum;2002;Bischofszell;4471;Bischofszell;3406;1483;;;1438;1053;385;43.5
18.05.2003;39;4;Fakultatives Referendum;2005;Kreuzlingen;4643;Bottighofen;1220;613;;;603;463;140;50.2
18.05.2003;39;4;Fakultatives Referendum;2006;M�nchwilen;4723;Braunau;486;309;;;289;159;130;63.6
18.05.2003;39;4;Fakultatives Referendum;2008;Weinfelden;4911;B�rglen (TG);1881;874;;;863;608;255;46.5
18.05.2003;39;4;Fakultatives Referendum;2008;Weinfelden;4921;Bussnang;1451;761;;;722;437;285;52.4
18.05.2003;39;4;Fakultatives Referendum;2003;Diessenhofen;4545;Diessenhofen;1902;980;;;948;610;338;51.5
18.05.2003;39;4;Fakultatives Referendum;2001;Arbon;4406;Dozwil;334;209;;;204;73;131;62.6
18.05.2003;39;4;Fakultatives Referendum;2001;Arbon;4411;Egnach;2768;1358;;;1310;938;372;49.1
18.05.2003;39;4;Fakultatives Referendum;2002;Bischofszell;4476;Erlen;1868;792;;;756;530;226;42.4
18.05.2003;39;4;Fakultatives Referendum;2005;Kreuzlingen;4646;Ermatingen;1697;778;;;757;510;247;45.8
18.05.2003;39;4;Fakultatives Referendum;2007;Steckborn;4806;Eschenz;1045;503;;;496;275;221;48.1
18.05.2003;39;4;Fakultatives Referendum;2006;M�nchwilen;4724;Eschlikon;2331;1134;;;1113;812;301;48.6
18.05.2003;39;4;Fakultatives Referendum;2004;Frauenfeld;4561;Felben-Wellhausen;1410;638;;;613;449;164;45.2
18.05.2003;39;4;Fakultatives Referendum;2006;M�nchwilen;4726;Fischingen;1838;980;;;946;626;320;53.3
18.05.2003;39;4;Fakultatives Referendum;2004;Frauenfeld;4566;Frauenfeld;14020;7337;;;7112;5214;1898;52.3
18.05.2003;39;4;Fakultatives Referendum;2004;Frauenfeld;4571;Gachnang;2164;1054;;;1033;792;241;48.7
18.05.2003;39;4;Fakultatives Referendum;2005;Kreuzlingen;4651;Gottlieben;181;96;;;92;57;35;53
18.05.2003;39;4;Fakultatives Referendum;2005;Kreuzlingen;4656;G�ttingen;876;416;;;404;290;114;47.5
18.05.2003;39;4;Fakultatives Referendum;2002;Bischofszell;4486;Hauptwil-Gottshaus;1308;554;;;537;370;167;42.4
18.05.2003;39;4;Fakultatives Referendum;2001;Arbon;4416;Hefenhofen;769;349;;;321;212;109;45.4
18.05.2003;39;4;Fakultatives Referendum;2007;Steckborn;4811;Herdern;650;348;;;341;233;108;53.5
18.05.2003;39;4;Fakultatives Referendum;2002;Bischofszell;4495;Hohentannen;388;182;;;176;111;65;46.9
18.05.2003;39;4;Fakultatives Referendum;2007;Steckborn;4816;Homburg;996;527;;;504;331;173;52.9
18.05.2003;39;4;Fakultatives Referendum;2001;Arbon;4421;Horn;1533;731;;;708;546;162;47.7
18.05.2003;39;4;Fakultatives Referendum;2004;Frauenfeld;4590;H�ttlingen;585;347;;;341;230;111;59.3
18.05.2003;39;4;Fakultatives Referendum;2007;Steckborn;4821;H�ttwilen;979;559;;;543;376;167;57.1
18.05.2003;39;4;Fakultatives Referendum;2005;Kreuzlingen;4666;Kemmental;1464;655;;;643;406;237;44.7
18.05.2003;39;4;Fakultatives Referendum;2001;Arbon;4426;Kesswil;597;330;;;322;242;80;55.3
18.05.2003;39;4;Fakultatives Referendum;2002;Bischofszell;4501;Kradolf-Sch�nenberg;1888;806;;;767;529;238;42.7
18.05.2003;39;4;Fakultatives Referendum;2005;Kreuzlingen;4671;Kreuzlingen;8501;4089;;;3854;2811;1043;48.1
18.05.2003;39;4;Fakultatives Referendum;2005;Kreuzlingen;4681;Langrickenbach;703;342;;;335;223;112;48.6
18.05.2003;39;4;Fakultatives Referendum;2005;Kreuzlingen;4683;Lengwil;785;410;;;393;267;126;52.2
18.05.2003;39;4;Fakultatives Referendum;2006;M�nchwilen;4741;Lommis;655;324;;;311;204;107;49.5
