28.11.2004;58;3;Obligatorisches Referendum;2004;Frauenfeld;4551;Aadorf;5030;1505;43;47;1415;1067;348;29.92
28.11.2004;58;3;Obligatorisches Referendum;2006;M�nchwilen;4711;Affeltrangen;1472;487;21;0;466;342;124;33.1
28.11.2004;58;3;Obligatorisches Referendum;2005;Kreuzlingen;4641;Altnau;1227;374;9;2;363;278;85;30.5
28.11.2004;58;3;Obligatorisches Referendum;2008;Weinfelden;4881;Amlikon-Bissegg;823;289;10;0;279;195;84;35.1
28.11.2004;58;3;Obligatorisches Referendum;2002;Bischofszell;4461;Amriswil;6780;1939;70;16;1853;1287;566;28.6
28.11.2004;58;3;Obligatorisches Referendum;2001;Arbon;4401;Arbon;7640;2902;208;74;2620;1830;790;38
28.11.2004;58;3;Obligatorisches Referendum;2003;Diessenhofen;4536;Basadingen-Schlattingen;1106;347;10;3;334;250;84;31.4
28.11.2004;58;3;Obligatorisches Referendum;2008;Weinfelden;4891;Berg;1998;691;21;16;654;483;171;34.6
28.11.2004;58;3;Obligatorisches Referendum;2007;Steckborn;4801;Berlingen;547;350;21;0;329;231;98;64
28.11.2004;58;3;Obligatorisches Referendum;2006;M�nchwilen;4716;Bettwiesen;618;214;3;0;211;139;72;34.6
28.11.2004;58;3;Obligatorisches Referendum;2006;M�nchwilen;4721;Bichelsee-Balterswil;1719;559;17;3;539;375;164;32.5
28.11.2004;58;3;Obligatorisches Referendum;2008;Weinfelden;4901;Birwinken;883;302;7;2;293;194;99;34.2
28.11.2004;58;3;Obligatorisches Referendum;2002;Bischofszell;4471;Bischofszell;3453;980;30;15;935;716;219;28.4
28.11.2004;58;3;Obligatorisches Referendum;2005;Kreuzlingen;4643;Bottighofen;1266;476;23;1;452;339;113;37.6
28.11.2004;58;3;Obligatorisches Referendum;2006;M�nchwilen;4723;Braunau;476;200;5;3;192;114;78;42
28.11.2004;58;3;Obligatorisches Referendum;2008;Weinfelden;4911;B�rglen (TG);1895;592;16;6;570;408;162;31.2
28.11.2004;58;3;Obligatorisches Referendum;2008;Weinfelden;4921;Bussnang;1429;551;24;0;527;391;136;38.6
28.11.2004;58;3;Obligatorisches Referendum;2003;Diessenhofen;4545;Diessenhofen;1889;605;16;0;589;425;164;32
28.11.2004;58;3;Obligatorisches Referendum;2001;Arbon;4406;Dozwil;339;169;2;0;167;98;69;49.9
28.11.2004;58;3;Obligatorisches Referendum;2001;Arbon;4411;Egnach;2841;1549;78;27;1444;1043;401;54.5
28.11.2004;58;3;Obligatorisches Referendum;2002;Bischofszell;4476;Erlen;1887;536;18;6;512;359;153;28.4
28.11.2004;58;3;Obligatorisches Referendum;2005;Kreuzlingen;4646;Ermatingen;1696;539;19;0;520;383;137;31.8
28.11.2004;58;3;Obligatorisches Referendum;2007;Steckborn;4806;Eschenz;1049;399;16;0;383;262;121;38
