12.03.2000,4,1,Volksinitiative,2004,Frauenfeld,4551,Aadorf,4820,1810,,,1727,220,1507,37.6
12.03.2000,4,1,Volksinitiative,2006,M�nchwilen,4711,Affeltrangen,1396,618,,,597,50,547,44.3
12.03.2000,4,1,Volksinitiative,2005,Kreuzlingen,4641,Altnau,1121,464,,,453,73,380,41.4
12.03.2000,4,1,Volksinitiative,2008,Weinfelden,4881,Amlikon-Bissegg,791,379,,,375,28,347,47.9
12.03.2000,4,1,Volksinitiative,2002,Bischofszell,4461,Amriswil,6545,2113,,,2077,302,1775,32.3
12.03.2000,4,1,Volksinitiative,2001,Arbon,4401,Arbon,7602,2546,,,2476,414,2062,33.5
12.03.2000,4,1,Volksinitiative,2003,Diessenhofen,4536,Basadingen-Schlattingen,1051,476,,,463,63,400,45.3
12.03.2000,4,1,Volksinitiative,2008,Weinfelden,4891,Berg,1847,792,,,775,82,693,42.9
12.03.2000,4,1,Volksinitiative,2007,Steckborn,4801,Berlingen,546,267,,,263,37,226,48.9
12.03.2000,4,1,Volksinitiative,2006,M�nchwilen,4716,Bettwiesen,552,234,,,230,17,213,42.4
12.03.2000,4,1,Volksinitiative,2006,M�nchwilen,4721,Bichelsee-Balterswil,1601,640,,,629,72,557,40
12.03.2000,4,1,Volksinitiative,2008,Weinfelden,4901,Birwinken,844,396,,,381,39,342,46.9
12.03.2000,4,1,Volksinitiative,2002,Bischofszell,4471,Bischofszell,3332,1497,,,1431,176,1255,44.9
12.03.2000,4,1,Volksinitiative,2005,Kreuzlingen,4643,Bottighofen,1112,488,,,477,54,423,43.9
12.03.2000,4,1,Volksinitiative,2006,M�nchwilen,4723,Braunau,470,215,,,215,21,194,45.7
12.03.2000,4,1,Volksinitiative,2008,Weinfelden,4911,B�rglen (TG),1832,688,,,675,79,596,37.6
12.03.2000,4,1,Volksinitiative,2008,Weinfelden,4921,Bussnang,1424,843,,,817,99,718,59.2
12.03.2000,4,1,Volksinitiative,2003,Diessenhofen,4545,Diessenhofen,1869,796,,,783,121,662,42.6
12.03.2000,4,1,Volksinitiative,2001,Arbon,4406,Dozwil,341,206,,,201,19,182,60.4
12.03.2000,4,1,Volksinitiative,2001,Arbon,4411,Egnach,2636,1114,,,1083,129,954,42.3
12.03.2000,4,1,Volksinitiative,2002,Bischofszell,4476,Erlen,1864,697,,,669,78,591,37.4
12.03.2000,4,1,Volksinitiative,2005,Kreuzlingen,4646,Ermatingen,1656,761,,,741,92,649,46
12.03.2000,4,1,Volksinitiative,2007,Steckborn,4806,Eschenz,1001,458,,,450,65,385,45.8
12.03.2000,4,1,Volksinitiative,2006,M�nchwilen,4724,Eschlikon,2127,860,,,847,116,731,40.4
12.03.2000,4,1,Volksinitiative,2004,Frauenfeld,4561,Felben-Wellhausen,1343,541,,,529,65,464,40.3
12.03.2000,4,1,Volksinitiative,2006,M�nchwilen,4726,Fischingen,1785,785,,,778,84,694,44
12.03.2000,4,1,Volksinitiative,2004,Frauenfeld,4566,Frauenfeld,13216,5541,,,5419,892,4527,41.9
12.03.2000,4,1,Volksinitiative,2004,Frauenfeld,4571,Gachnang,1990,829,,,821,113,708,41.7
12.03.2000,4,1,Volksinitiative,2005,Kreuzlingen,4651,Gottlieben,179,79,,,77,10,67,44.1
12.03.2000,4,1,Volksinitiative,2005,Kreuzlingen,4656,G�ttingen,854,357,,,350,39,311,41.8
12.03.2000,4,1,Volksinitiative,2002,Bischofszell,4486,Hauptwil-Gottshaus,1201,498,,,482,47,435,41.5
12.03.2000,4,1,Volksinitiative,2001,Arbon,4416,Hefenhofen,748,274,,,262,29,233,36.6
12.03.2000,4,1,Volksinitiative,2007,Steckborn,4811,Herdern,607,275,,,271,25,246,45.3
12.03.2000,4,1,Volksinitiative,2002,Bischofszell,4495,Hohentannen,381,151,,,146,10,136,39.6
12.03.2000,4,1,Volksinitiative,2007,Steckborn,4816,Homburg,1004,508,,,501,45,456,50.6
12.03.2000,4,1,Volksinitiative,2001,Arbon,4421,Horn,1556,634,,,623,97,526,40.7
12.03.2000,4,1,Volksinitiative,2004,Frauenfeld,4590,H�ttlingen,570,297,,,292,36,256,52.1
12.03.2000,4,1,Volksinitiative,2007,Steckborn,4821,H�ttwilen,955,479,,,469,41,428,50.2
12.03.2000,4,1,Volksinitiative,2005,Kreuzlingen,4666,Kemmental,1476,624,,,598,51,547,42.3
12.03.2000,4,1,Volksinitiative,2001,Arbon,4426,Kesswil,570,288,,,286,37,249,50.5
12.03.2000,4,1,Volksinitiative,2002,Bischofszell,4501,Kradolf-Sch�nenberg,1800,648,,,628,70,558,36
12.03.2000,4,1,Volksinitiative,2005,Kreuzlingen,4671,Kreuzlingen,8575,4063,,,3677,726,2951,47.4
12.03.2000,4,1,Volksinitiative,2005,Kreuzlingen,4681,Langrickenbach,722,335,,,326,40,286,46.4
12.03.2000,4,1,Volksinitiative,2005,Kreuzlingen,4683,Lengwil,764,300,,,293,44,249,39.3
12.03.2000,4,1,Volksinitiative,2006,M�nchwilen,4741,Lommis,614,363,,,358,41,317,59.1
12.03.2000,4,1,Volksinitiative,2007,Steckborn,4826,Mammern,305,142,,,142,25,117,46.6
12.03.2000,4,1,Volksinitiative,2008,Weinfelden,4941,M�rstetten,1539,651,,,637,84,553,42.3
12.03.2000,4,1,Volksinitiative,2004,Frauenfeld,4591,Matzingen,1393,557,,,518,71,447,40
12.03.2000,4,1,Volksinitiative,2007,Steckborn,4831,M�llheim,1469,512,,,496,39,457,34.9
12.03.2000,4,1,Volksinitiative,2006,M�nchwilen,4746,M�nchwilen (TG),2653,976,,,951,120,831,36.8
12.03.2000,4,1,Volksinitiative,2005,Kreuzlingen,4691,M�nsterlingen,1310,567,,,556,111,445,43.3
12.03.2000,4,1,Volksinitiative,2004,Frauenfeld,4601,Neunforn,681,321,,,313,49,264,47.1
12.03.2000,4,1,Volksinitiative,2007,Steckborn,4841,Pfyn,1133,495,,,490,72,418,43.7
12.03.2000,4,1,Volksinitiative,2007,Steckborn,4846,Raperswilen,290,151,,,150,10,140,52.1
12.03.2000,4,1,Volksinitiative,2006,M�nchwilen,4751,Rickenbach (TG),1362,503,,,499,53,446,36.9
12.03.2000,4,1,Volksinitiative,2001,Arbon,4431,Roggwil (TG),1644,645,,,628,90,538,39.2
