26.09.2004;56;3;Obligatorisches Referendum;2004;Frauenfeld;4551;Aadorf;5050;2459;18;64;2377;696;1681;48.69
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4711;Affeltrangen;1469;763;0;2;761;146;615;51.94
26.09.2004;56;3;Obligatorisches Referendum;2005;Kreuzlingen;4641;Altnau;1234;596;1;8;587;187;400;48.3
26.09.2004;56;3;Obligatorisches Referendum;2008;Weinfelden;4881;Amlikon-Bissegg;822;467;2;2;463;92;371;56.81
26.09.2004;56;3;Obligatorisches Referendum;2002;Bischofszell;4461;Amriswil;6771;2974;15;49;2910;885;2025;43.92
26.09.2004;56;3;Obligatorisches Referendum;2001;Arbon;4401;Arbon;7642;3382;41;100;3241;1099;2142;44.26
26.09.2004;56;3;Obligatorisches Referendum;2003;Diessenhofen;4536;Basadingen-Schlattingen;1101;585;4;1;580;117;463;53.13
26.09.2004;56;3;Obligatorisches Referendum;2008;Weinfelden;4891;Berg;1986;1001;;;977;255;722;50.4
26.09.2004;56;3;Obligatorisches Referendum;2007;Steckborn;4801;Berlingen;546;288;1;4;283;91;192;52.75
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4716;Bettwiesen;628;339;3;4;332;95;237;53.98
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4721;Bichelsee-Balterswil;1726;963;5;5;953;250;703;55.79
26.09.2004;56;3;Obligatorisches Referendum;2008;Weinfelden;4901;Birwinken;877;463;3;1;459;108;351;52.79
26.09.2004;56;3;Obligatorisches Referendum;2002;Bischofszell;4471;Bischofszell;3505;1693;9;31;1653;389;1264;48.3
26.09.2004;56;3;Obligatorisches Referendum;2005;Kreuzlingen;4643;Bottighofen;1258;705;6;4;695;241;454;56.04
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4723;Braunau;475;265;3;1;261;48;213;55.79
26.09.2004;56;3;Obligatorisches Referendum;2008;Weinfelden;4911;B�rglen (TG);1896;877;;;861;133;728;46.3
26.09.2004;56;3;Obligatorisches Referendum;2008;Weinfelden;4921;Bussnang;1429;732;7;0;725;197;528;51.22
26.09.2004;56;3;Obligatorisches Referendum;2003;Diessenhofen;4545;Diessenhofen;1876;1016;9;0;1007;286;721;54.16
26.09.2004;56;3;Obligatorisches Referendum;2001;Arbon;4406;Dozwil;341;236;1;0;235;46;189;69.21
26.09.2004;56;3;Obligatorisches Referendum;2001;Arbon;4411;Egnach;2830;1479;11;22;1446;426;1020;52.26
26.09.2004;56;3;Obligatorisches Referendum;2002;Bischofszell;4476;Erlen;1887;824;10;17;797;210;587;43.67
26.09.2004;56;3;Obligatorisches Referendum;2005;Kreuzlingen;4646;Ermatingen;1702;832;8;3;821;250;571;48.88
26.09.2004;56;3;Obligatorisches Referendum;2007;Steckborn;4806;Eschenz;1051;546;2;0;544;128;416;51.95
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4724;Eschlikon;2381;1251;1;18;1232;375;857;52.54
26.09.2004;56;3;Obligatorisches Referendum;2004;Frauenfeld;4561;Felben-Wellhausen;1438;676;4;15;657;181;476;47.01
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4726;Fischingen;1870;1035;7;14;1014;234;780;55.35
26.09.2004;56;3;Obligatorisches Referendum;2004;Frauenfeld;4566;Frauenfeld;14175;8421;78;38;8305;3238;5067;59.41
26.09.2004;56;3;Obligatorisches Referendum;2004;Frauenfeld;4571;Gachnang;2238;1163;2;2;1159;379;780;51.97
26.09.2004;56;3;Obligatorisches Referendum;2005;Kreuzlingen;4651;Gottlieben;180;109;2;0;107;47;60;60.56
26.09.2004;56;3;Obligatorisches Referendum;2005;Kreuzlingen;4656;G�ttingen;893;493;4;6;483;114;369;55.21
26.09.2004;56;3;Obligatorisches Referendum;2002;Bischofszell;4486;Hauptwil-Gottshaus;1273;639;6;4;629;152;477;50.2
26.09.2004;56;3;Obligatorisches Referendum;2001;Arbon;4416;Hefenhofen;778;360;3;18;339;83;256;46.27
26.09.2004;56;3;Obligatorisches Referendum;2007;Steckborn;4811;Herdern;646;331;1;2;328;95;233;51.24
26.09.2004;56;3;Obligatorisches Referendum;2002;Bischofszell;4495;Hohentannen;400;208;1;2;205;46;159;52
26.09.2004;56;3;Obligatorisches Referendum;2007;Steckborn;4816;Homburg;1029;562;2;8;552;108;444;54.62
26.09.2004;56;3;Obligatorisches Referendum;2001;Arbon;4421;Horn;1558;794;4;22;768;258;510;50.96
26.09.2004;56;3;Obligatorisches Referendum;2004;Frauenfeld;4590;H�ttlingen;607;370;2;0;368;115;253;60.96
26.09.2004;56;3;Obligatorisches Referendum;2007;Steckborn;4821;H�ttwilen;986;581;8;4;569;179;390;58.92
26.09.2004;56;3;Obligatorisches Referendum;2005;Kreuzlingen;4666;Kemmental;1487;713;2;8;703;146;557;47.95
26.09.2004;56;3;Obligatorisches Referendum;2001;Arbon;4426;Kesswil;611;357;2;9;346;113;233;58.43
26.09.2004;56;3;Obligatorisches Referendum;2002;Bischofszell;4501;Kradolf-Sch�nenberg;1936;842;1;5;836;224;612;43.49
26.09.2004;56;3;Obligatorisches Referendum;2005;Kreuzlingen;4671;Kreuzlingen;8413;3898;23;130;3745;1456;2289;46.33
26.09.2004;56;3;Obligatorisches Referendum;2005;Kreuzlingen;4681;Langrickenbach;729;371;1;0;370;81;289;50.89
26.09.2004;56;3;Obligatorisches Referendum;2005;Kreuzlingen;4683;Lengwil;816;455;5;0;450;126;324;55.76
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4741;Lommis;679;362;1;0;361;88;273;53.31
26.09.2004;56;3;Obligatorisches Referendum;2007;Steckborn;4826;Mammern;324;186;0;1;185;63;122;57.41
26.09.2004;56;3;Obligatorisches Referendum;2008;Weinfelden;4941;M�rstetten;1550;770;3;12;755;204;551;49.68
26.09.2004;56;3;Obligatorisches Referendum;2004;Frauenfeld;4591;Matzingen;1453;675;2;5;668;223;445;46.46
26.09.2004;56;3;Obligatorisches Referendum;2007;Steckborn;4831;M�llheim;1571;755;3;28;724;173;551;48.06
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4746;M�nchwilen (TG);2873;1382;;;1338;375;963;48.1
26.09.2004;56;3;Obligatorisches Referendum;2005;Kreuzlingen;4691;M�nsterlingen;1410;754;4;17;733;225;508;53.48
26.09.2004;56;3;Obligatorisches Referendum;2004;Frauenfeld;4601;Neunforn;707;382;4;1;377;119;258;54.03
26.09.2004;56;3;Obligatorisches Referendum;2007;Steckborn;4841;Pfyn;1234;592;3;0;589;144;445;47.97
26.09.2004;56;3;Obligatorisches Referendum;2007;Steckborn;4846;Raperswilen;280;152;1;0;151;25;126;54.29
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4751;Rickenbach (TG);1377;653;;;630;138;492;47.4
26.09.2004;56;3;Obligatorisches Referendum;2001;Arbon;4431;Roggwil (TG);1842;934;;;924;247;677;50.7
26.09.2004;56;3;Obligatorisches Referendum;2001;Arbon;4436;Romanshorn;5576;2839;28;30;2781;772;2009;50.91
26.09.2004;56;3;Obligatorisches Referendum;2007;Steckborn;4851;Salenstein;785;431;1;6;424;121;303;54.9
26.09.2004;56;3;Obligatorisches Referendum;2001;Arbon;4441;Salmsach;800;391;4;2;385;115;270;48.88
26.09.2004;56;3;Obligatorisches Referendum;2003;Diessenhofen;4546;Schlatt (TG);1062;592;;;588;147;441;55.7
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4756;Sch�nholzerswilen;531;282;2;2;278;61;217;53.11
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4761;Sirnach;4051;2010;11;0;1999;512;1487;49.62
26.09.2004;56;3;Obligatorisches Referendum;2001;Arbon;4446;Sommeri;354;221;1;11;209;44;165;62.43
26.09.2004;56;3;Obligatorisches Referendum;2007;Steckborn;4864;Steckborn;2082;1074;9;12;1053;325;728;51.59
26.09.2004;56;3;Obligatorisches Referendum;2004;Frauenfeld;4606;Stettfurt;741;387;5;6;376;134;242;52.23
26.09.2004;56;3;Obligatorisches Referendum;2002;Bischofszell;4506;Sulgen;2104;1039;8;8;1023;272;751;49.38
26.09.2004;56;3;Obligatorisches Referendum;2005;Kreuzlingen;4696;T�gerwilen;2015;1050;8;20;1022;336;686;52.11
26.09.2004;56;3;Obligatorisches Referendum;2004;Frauenfeld;4611;Thundorf;904;447;4;0;443;137;306;49.45
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4776;Tobel-T�gerschen;885;478;1;12;465;60;405;54.01
26.09.2004;56;3;Obligatorisches Referendum;2004;Frauenfeld;4616;Uesslingen-Buch;758;430;0;0;430;133;297;56.73
26.09.2004;56;3;Obligatorisches Referendum;2001;Arbon;4451;Uttwil;1017;537;3;6;528;129;399;52.8
26.09.2004;56;3;Obligatorisches Referendum;2007;Steckborn;4871;Wagenhausen;1096;591;3;0;588;156;432;53.92
26.09.2004;56;3;Obligatorisches Referendum;2005;Kreuzlingen;4701;W�ldi;645;354;2;0;352;82;270;54.88
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4781;W�ngi;2710;1381;12;73;1296;346;950;50.96
26.09.2004;56;3;Obligatorisches Referendum;2004;Frauenfeld;4621;Warth-Weiningen;876;488;3;4;481;135;346;55.71
26.09.2004;56;3;Obligatorisches Referendum;2008;Weinfelden;4946;Weinfelden;6402;3320;21;66;3233;1021;2212;51.86
26.09.2004;56;3;Obligatorisches Referendum;2008;Weinfelden;4951;Wigoltingen;1411;700;4;7;689;170;519;49.61
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4786;Wilen (TG);1256;716;;;703;222;481;57
26.09.2004;56;3;Obligatorisches Referendum;2006;M�nchwilen;4791;Wuppenau;716;399;1;4;394;106;288;55.73
26.09.2004;56;3;Obligatorisches Referendum;2002;Bischofszell;4511;Zihlschlacht-Sitterdorf;1334;646;6;9;631;140;491;48.43
