02.12.2001,23,3,Obligatorisches Referendum,2004,Frauenfeld,4551,Aadorf,4873,1488,,,1453,1281,172,30.5
02.12.2001,23,3,Obligatorisches Referendum,2006,M�nchwilen,4711,Affeltrangen,1404,534,,,511,442,69,38
02.12.2001,23,3,Obligatorisches Referendum,2005,Kreuzlingen,4641,Altnau,1177,404,,,394,362,32,34.3
02.12.2001,23,3,Obligatorisches Referendum,2008,Weinfelden,4881,Amlikon-Bissegg,810,359,,,350,324,26,44.3
02.12.2001,23,3,Obligatorisches Referendum,2002,Bischofszell,4461,Amriswil,6610,1906,,,1850,1650,200,28.8
02.12.2001,23,3,Obligatorisches Referendum,2001,Arbon,4401,Arbon,7629,2182,,,2059,1760,299,28.6
02.12.2001,23,3,Obligatorisches Referendum,2003,Diessenhofen,4536,Basadingen-Schlattingen,1044,324,,,310,259,51,31
02.12.2001,23,3,Obligatorisches Referendum,2008,Weinfelden,4891,Berg,1868,675,,,668,625,43,36.1
02.12.2001,23,3,Obligatorisches Referendum,2007,Steckborn,4801,Berlingen,519,228,,,220,205,15,43.9
02.12.2001,23,3,Obligatorisches Referendum,2006,M�nchwilen,4716,Bettwiesen,587,242,,,240,210,30,41.2
02.12.2001,23,3,Obligatorisches Referendum,2006,M�nchwilen,4721,Bichelsee-Balterswil,1612,575,,,569,483,86,35.7
02.12.2001,23,3,Obligatorisches Referendum,2008,Weinfelden,4901,Birwinken,845,319,,,308,274,34,37.8
02.12.2001,23,3,Obligatorisches Referendum,2002,Bischofszell,4471,Bischofszell,3376,1151,,,1116,1008,108,34.1
02.12.2001,23,3,Obligatorisches Referendum,2005,Kreuzlingen,4643,Bottighofen,1213,477,,,460,409,51,39.3
02.12.2001,23,3,Obligatorisches Referendum,2006,M�nchwilen,4723,Braunau,481,222,,,213,183,30,46.2
02.12.2001,23,3,Obligatorisches Referendum,2008,Weinfelden,4911,B�rglen (TG),1832,638,,,618,554,64,34.8
02.12.2001,23,3,Obligatorisches Referendum,2008,Weinfelden,4921,Bussnang,1437,567,,,555,498,57,39.5
02.12.2001,23,3,Obligatorisches Referendum,2003,Diessenhofen,4545,Diessenhofen,1894,692,,,688,589,99,36.5
02.12.2001,23,3,Obligatorisches Referendum,2001,Arbon,4406,Dozwil,332,169,,,157,138,19,50.9
02.12.2001,23,3,Obligatorisches Referendum,2001,Arbon,4411,Egnach,2696,1000,,,962,868,94,37.1
02.12.2001,23,3,Obligatorisches Referendum,2002,Bischofszell,4476,Erlen,1888,554,,,537,488,49,29.3
02.12.2001,23,3,Obligatorisches Referendum,2005,Kreuzlingen,4646,Ermatingen,1679,607,,,601,552,49,36.2
02.12.2001,23,3,Obligatorisches Referendum,2007,Steckborn,4806,Eschenz,1038,384,,,378,355,23,37
02.12.2001,23,3,Obligatorisches Referendum,2006,M�nchwilen,4724,Eschlikon,2262,815,,,787,714,73,36
