DATUM_ABSTIMMUNG,VORLAGE_BEZEICHNUNG,VORLAGEART_CODE,VORLAGEART_BEZEICHNUNG,BEZIRK_NR,BEZIRK_NAME,BFS_NR_GEMEINDE,GEMEINDE_NAME,STIMMBERECHTIGTE,EINGELEGTE_STIMMZETTEL,LEERE_STIMMEN,UNGUELTIGE_STIMMEN,GUELTIGE_STIMMEN,JA_STIMMEN,NEIN_STIMMEN,STIMMBETEILIGUNG
12.03.2000,5,1,Volksinitiative,2008,Weinfelden,4911,B�rglen (TG),1832,693,,,670,248,422,37.8
12.03.2000,5,1,Volksinitiative,2008,Weinfelden,4921,Bussnang,1424,843,,,820,309,511,59.2
12.03.2000,5,1,Volksinitiative,2003,Diessenhofen,4545,Diessenhofen,1869,792,,,782,208,574,42.4
12.03.2000,5,1,Volksinitiative,2001,Arbon,4406,Dozwil,341,207,,,201,131,70,60.7
12.03.2000,5,1,Volksinitiative,2001,Arbon,4411,Egnach,2636,1115,,,1070,321,749,42.3
12.03.2000,5,1,Volksinitiative,2002,Bischofszell,4476,Erlen,1864,693,,,658,249,409,37.2
12.03.2000,5,1,Volksinitiative,2005,Kreuzlingen,4646,Ermatingen,1656,763,,,731,195,536,46.1
12.03.2000,5,1,Volksinitiative,2007,Steckborn,4806,Eschenz,1001,469,,,459,157,302,46.9
12.03.2000,5,1,Volksinitiative,2006,M�nchwilen,4724,Eschlikon,2127,860,,,846,269,577,40.4
12.03.2000,5,1,Volksinitiative,2004,Frauenfeld,4561,Felben-Wellhausen,1343,541,,,529,137,392,40.3
12.03.2000,5,1,Volksinitiative,2006,M�nchwilen,4726,Fischingen,1785,789,,,775,309,466,44.2
12.03.2000,5,1,Volksinitiative,2004,Frauenfeld,4566,Frauenfeld,13216,5536,,,5374,1673,3701,41.9
12.03.2000,5,1,Volksinitiative,2004,Frauenfeld,4571,Gachnang,1990,822,,,809,217,592,41.3
12.03.2000,5,1,Volksinitiative,2005,Kreuzlingen,4651,Gottlieben,179,78,,,78,22,56,43.6
12.03.2000,5,1,Volksinitiative,2005,Kreuzlingen,4656,G�ttingen,854,358,,,350,106,244,41.9
12.03.2000,5,1,Volksinitiative,2002,Bischofszell,4486,Hauptwil-Gottshaus,1201,496,,,477,179,298,41.3
12.03.2000,5,1,Volksinitiative,2001,Arbon,4416,Hefenhofen,748,274,,,261,84,177,36.6
12.03.2000,5,1,Volksinitiative,2007,Steckborn,4811,Herdern,607,275,,,267,73,194,45.3
12.03.2000,5,1,Volksinitiative,2002,Bischofszell,4495,Hohentannen,381,153,,,148,52,96,40.2
12.03.2000,5,1,Volksinitiative,2007,Steckborn,4816,Homburg,1004,507,,,494,162,332,50.5
12.03.2000,5,1,Volksinitiative,2001,Arbon,4421,Horn,1556,645,,,629,171,458,41.5
12.03.2000,5,1,Volksinitiative,2004,Frauenfeld,4590,H�ttlingen,570,297,,,284,74,210,52.1
12.03.2000,5,1,Volksinitiative,2007,Steckborn,4821,H�ttwilen,955,479,,,466,100,366,50.2
12.03.2000,5,1,Volksinitiative,2005,Kreuzlingen,4666,Kemmental,1476,625,,,586,163,423,42.3
12.03.2000,5,1,Volksinitiative,2001,Arbon,4426,Kesswil,570,287,,,283,83,200,50.4
12.03.2000,5,1,Volksinitiative,2002,Bischofszell,4501,Kradolf-Sch�nenberg,1800,642,,,619,185,434,35.7
12.03.2000,5,1,Volksinitiative,2005,Kreuzlingen,4671,Kreuzlingen,8575,4060,,,3657,1276,2381,47.3
12.03.2000,5,1,Volksinitiative,2005,Kreuzlingen,4681,Langrickenbach,722,335,,,327,100,227,46.4
12.03.2000,5,1,Volksinitiative,2005,Kreuzlingen,4683,Lengwil,764,299,,,293,167,126,39.1
12.03.2000,5,1,Volksinitiative,2006,M�nchwilen,4741,Lommis,614,362,,,354,114,240,59
12.03.2000,5,1,Volksinitiative,2007,Steckborn,4826,Mammern,305,142,,,137,40,97,46.6
12.03.2000,5,1,Volksinitiative,2008,Weinfelden,4941,M�rstetten,1539,650,,,628,181,447,42.2
12.03.2000,5,1,Volksinitiative,2004,Frauenfeld,4591,Matzingen,1393,556,,,523,150,373,39.9
12.03.2000,5,1,Volksinitiative,2007,Steckborn,4831,M�llheim,1469,511,,,482,144,338,34.8
12.03.2000,5,1,Volksinitiative,2006,M�nchwilen,4746,M�nchwilen (TG),2653,978,,,954,266,688,36.9
12.03.2000,5,1,Volksinitiative,2005,Kreuzlingen,4691,M�nsterlingen,1310,567,,,547,186,361,43.3
12.03.2000,5,1,Volksinitiative,2004,Frauenfeld,4601,Neunforn,681,323,,,311,89,222,47.4
12.03.2000,5,1,Volksinitiative,2007,Steckborn,4841,Pfyn,1133,494,,,478,151,327,43.6
12.03.2000,5,1,Volksinitiative,2007,Steckborn,4846,Raperswilen,290,151,,,148,50,98,52.1
12.03.2000,5,1,Volksinitiative,2006,M�nchwilen,4751,Rickenbach (TG),1362,499,,,492,147,345,36.6
12.03.2000,5,1,Volksinitiative,2001,Arbon,4431,Roggwil (TG),1644,643,,,618,200,418,39.1
12.03.2000,5,1,Volksinitiative,2001,Arbon,4436,Romanshorn,5444,2225,,,2155,742,1413,40.9
12.03.2000,5,1,Volksinitiative,2007,Steckborn,4851,Salenstein,746,321,,,319,78,241,43
12.03.2000,5,1,Volksinitiative,2001,Arbon,4441,Salmsach,791,278,,,265,103,162,35.1
12.03.2000,5,1,Volksinitiative,2003,Diessenhofen,4546,Schlatt (TG),1017,442,,,431,123,308,43.5
12.03.2000,5,1,Volksinitiative,2006,M�nchwilen,4756,Sch�nholzerswilen,517,237,,,232,66,166,45.8
12.03.2000,5,1,Volksinitiative,2006,M�nchwilen,4761,Sirnach,3693,1442,,,1364,451,913,39
12.03.2000,5,1,Volksinitiative,2001,Arbon,4446,Sommeri,352,174,,,173,71,102,49.4
12.03.2000,5,1,Volksinitiative,2007,Steckborn,4864,Steckborn,1993,825,,,797,254,543,41.4
12.03.2000,5,1,Volksinitiative,2004,Frauenfeld,4606,Stettfurt,685,286,,,280,83,197,41.8
12.03.2000,5,1,Volksinitiative,2002,Bischofszell,4506,Sulgen,2039,862,,,840,267,573,42.3
12.03.2000,5,1,Volksinitiative,2005,Kreuzlingen,4696,T�gerwilen,1933,776,,,747,228,519,40.1
12.03.2000,5,1,Volksinitiative,2004,Frauenfeld,4611,Thundorf,849,342,,,331,104,227,40.3
12.03.2000,5,1,Volksinitiative,2006,M�nchwilen,4776,Tobel-T�gerschen,851,334,,,326,121,205,39.2
12.03.2000,5,1,Volksinitiative,2004,Frauenfeld,4616,Uesslingen-Buch,753,340,,,332,95,237,45.2
12.03.2000,5,1,Volksinitiative,2001,Arbon,4451,Uttwil,956,405,,,398,109,289,42.4
12.03.2000,5,1,Volksinitiative,2007,Steckborn,4871,Wagenhausen,1031,445,,,431,124,307,43.2
12.03.2000,5,1,Volksinitiative,2005,Kreuzlingen,4701,W�ldi,620,302,,,290,66,224,48.7
12.03.2000,5,1,Volksinitiative,2006,M�nchwilen,4781,W�ngi,2552,1077,,,1035,298,737,42.2
12.03.2000,5,1,Volksinitiative,2004,Frauenfeld,4621,Warth-Weiningen,814,399,,,384,105,279,49
12.03.2000,5,1,Volksinitiative,2008,Weinfelden,4946,Weinfelden,6207,2765,,,2605,848,1757,44.5
12.03.2000,5,1,Volksinitiative,2008,Weinfelden,4951,Wigoltingen,1385,568,,,552,161,391,41
12.03.2000,5,1,Volksinitiative,2006,M�nchwilen,4786,Wilen (TG),1187,424,,,416,161,255,35.7
12.03.2000,5,1,Volksinitiative,2006,M�nchwilen,4791,Wuppenau,727,337,,,329,137,192,46.4
12.03.2000,5,1,Volksinitiative,2002,Bischofszell,4511,Zihlschlacht-Sitterdorf,1249,583,,,562,198,364,46.7
