18.05.2003;41;1;Volksinitiative;2004;Frauenfeld;4551;Aadorf;4929;2376;;;2334;563;1771;48.2
18.05.2003;41;1;Volksinitiative;2006;M�nchwilen;4711;Affeltrangen;1411;862;;;824;126;698;61.1
18.05.2003;41;1;Volksinitiative;2005;Kreuzlingen;4641;Altnau;1197;582;;;571;132;439;48.6
18.05.2003;41;1;Volksinitiative;2008;Weinfelden;4881;Amlikon-Bissegg;821;411;;;403;67;336;50.1
18.05.2003;41;1;Volksinitiative;2002;Bischofszell;4461;Amriswil;6677;2653;;;2556;658;1898;39.7
18.05.2003;41;1;Volksinitiative;2001;Arbon;4401;Arbon;7636;2769;;;2624;782;1842;36.3
18.05.2003;41;1;Volksinitiative;2003;Diessenhofen;4536;Basadingen-Schlattingen;1071;549;;;538;140;398;51.3
18.05.2003;41;1;Volksinitiative;2008;Weinfelden;4891;Berg;1953;924;;;908;142;766;47.3
18.05.2003;41;1;Volksinitiative;2007;Steckborn;4801;Berlingen;533;276;;;271;59;212;51.8
18.05.2003;41;1;Volksinitiative;2006;M�nchwilen;4716;Bettwiesen;604;308;;;299;53;246;51
18.05.2003;41;1;Volksinitiative;2006;M�nchwilen;4721;Bichelsee-Balterswil;1653;817;;;800;183;617;49.4
18.05.2003;41;1;Volksinitiative;2008;Weinfelden;4901;Birwinken;849;468;;;454;106;348;55.1
18.05.2003;41;1;Volksinitiative;2002;Bischofszell;4471;Bischofszell;3406;1483;;;1440;264;1176;43.5
18.05.2003;41;1;Volksinitiative;2005;Kreuzlingen;4643;Bottighofen;1220;613;;;598;135;463;50.2
18.05.2003;41;1;Volksinitiative;2006;M�nchwilen;4723;Braunau;486;310;;;294;43;251;63.8
18.05.2003;41;1;Volksinitiative;2008;Weinfelden;4911;B�rglen (TG);1881;872;;;852;146;706;46.4
18.05.2003;41;1;Volksinitiative;2008;Weinfelden;4921;Bussnang;1451;757;;;723;134;589;52.2
18.05.2003;41;1;Volksinitiative;2003;Diessenhofen;4545;Diessenhofen;1902;963;;;951;212;739;50.6
18.05.2003;41;1;Volksinitiative;2001;Arbon;4406;Dozwil;334;208;;;200;44;156;62.3
18.05.2003;41;1;Volksinitiative;2001;Arbon;4411;Egnach;2768;1358;;;1307;262;1045;49.1
18.05.2003;41;1;Volksinitiative;2002;Bischofszell;4476;Erlen;1868;792;;;755;122;633;42.4
18.05.2003;41;1;Volksinitiative;2005;Kreuzlingen;4646;Ermatingen;1697;777;;;758;126;632;45.8
18.05.2003;41;1;Volksinitiative;2007;Steckborn;4806;Eschenz;1045;501;;;491;79;412;47.9
18.05.2003;41;1;Volksinitiative;2006;M�nchwilen;4724;Eschlikon;2331;1135;;;1113;239;874;48.7
18.05.2003;41;1;Volksinitiative;2004;Frauenfeld;4561;Felben-Wellhausen;1410;639;;;631;164;467;45.3
18.05.2003;41;1;Volksinitiative;2006;M�nchwilen;4726;Fischingen;1838;981;;;955;199;756;53.4
18.05.2003;41;1;Volksinitiative;2004;Frauenfeld;4566;Frauenfeld;14020;7254;;;7037;2013;5024;51.7
18.05.2003;41;1;Volksinitiative;2004;Frauenfeld;4571;Gachnang;2164;1056;;;1032;252;780;48.8
18.05.2003;41;1;Volksinitiative;2005;Kreuzlingen;4651;Gottlieben;181;98;;;94;16;78;54.1
18.05.2003;41;1;Volksinitiative;2005;Kreuzlingen;4656;G�ttingen;876;414;;;403;87;316;47.3
18.05.2003;41;1;Volksinitiative;2002;Bischofszell;4486;Hauptwil-Gottshaus;1308;554;;;537;95;442;42.4
18.05.2003;41;1;Volksinitiative;2001;Arbon;4416;Hefenhofen;769;349;;;332;77;255;45.4
18.05.2003;41;1;Volksinitiative;2007;Steckborn;4811;Herdern;650;349;;;339;64;275;53.7
18.05.2003;41;1;Volksinitiative;2002;Bischofszell;4495;Hohentannen;388;181;;;178;38;140;46.6
18.05.2003;41;1;Volksinitiative;2007;Steckborn;4816;Homburg;996;527;;;509;56;453;52.9
18.05.2003;41;1;Volksinitiative;2001;Arbon;4421;Horn;1533;734;;;717;181;536;47.9
18.05.2003;41;1;Volksinitiative;2004;Frauenfeld;4590;H�ttlingen;585;346;;;339;87;252;59.1
18.05.2003;41;1;Volksinitiative;2007;Steckborn;4821;H�ttwilen;979;556;;;531;103;428;56.8
18.05.2003;41;1;Volksinitiative;2005;Kreuzlingen;4666;Kemmental;1464;656;;;647;136;511;44.8
18.05.2003;41;1;Volksinitiative;2001;Arbon;4426;Kesswil;597;329;;;323;60;263;55.1
18.05.2003;41;1;Volksinitiative;2002;Bischofszell;4501;Kradolf-Sch�nenberg;1888;809;;;787;175;612;42.8
18.05.2003;41;1;Volksinitiative;2005;Kreuzlingen;4671;Kreuzlingen;8501;4098;;;3853;1211;2642;48.2
18.05.2003;41;1;Volksinitiative;2005;Kreuzlingen;4681;Langrickenbach;703;341;;;331;62;269;48.5
18.05.2003;41;1;Volksinitiative;2005;Kreuzlingen;4683;Lengwil;785;413;;;400;103;297;52.6
18.05.2003;41;1;Volksinitiative;2006;M�nchwilen;4741;Lommis;655;321;;;311;36;275;49
18.05.2003;41;1;Volksinitiative;2007;Steckborn;4826;Mammern;320;191;;;184;31;153;59.7
18.05.2003;41;1;Volksinitiative;2008;Weinfelden;4941;M�rstetten;1535;785;;;756;153;603;51.1
18.05.2003;41;1;Volksinitiative;2004;Frauenfeld;4591;Matzingen;1462;664;;;635;156;479;45.4
18.05.2003;41;1;Volksinitiative;2007;Steckborn;4831;M�llheim;1540;624;;;588;119;469;40.5
18.05.2003;41;1;Volksinitiative;2006;M�nchwilen;4746;M�nchwilen (TG);2810;1087;;;1074;188;886;38.7
18.05.2003;41;1;Volksinitiative;2005;Kreuzlingen;4691;M�nsterlingen;1373;669;;;641;173;468;48.7
18.05.2003;41;1;Volksinitiative;2004;Frauenfeld;4601;Neunforn;710;380;;;371;78;293;53.5
18.05.2003;41;1;Volksinitiative;2007;Steckborn;4841;Pfyn;1222;607;;;591;137;454;49.7
18.05.2003;41;1;Volksinitiative;2007;Steckborn;4846;Raperswilen;281;159;;;158;25;133;56.6
18.05.2003;41;1;Volksinitiative;2006;M�nchwilen;4751;Rickenbach (TG);1361;608;;;599;131;468;44.7
18.05.2003;41;1;Volksinitiative;2001;Arbon;4431;Roggwil (TG);1764;959;;;929;195;734;54.4
18.05.2003;41;1;Volksinitiative;2001;Arbon;4436;Romanshorn;5447;2491;;;2403;652;1751;45.7
18.05.2003;41;1;Volksinitiative;2007;Steckborn;4851;Salenstein;770;454;;;447;65;382;59
18.05.2003;41;1;Volksinitiative;2001;Arbon;4441;Salmsach;810;335;;;330;110;220;41.4
