03.03.2002;28;1;Volksinitiative;2004;Frauenfeld;4551;Aadorf;4873;2737;;;2691;1317;1374;56.2
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4711;Affeltrangen;1403;888;;;834;273;561;63.3
03.03.2002;28;1;Volksinitiative;2005;Kreuzlingen;4641;Altnau;1198;672;;;660;331;329;56.1
03.03.2002;28;1;Volksinitiative;2008;Weinfelden;4881;Amlikon-Bissegg;814;544;;;533;150;383;66.8
03.03.2002;28;1;Volksinitiative;2002;Bischofszell;4461;Amriswil;6584;3401;;;3296;1352;1944;51.7
03.03.2002;28;1;Volksinitiative;2001;Arbon;4401;Arbon;7606;4019;;;3811;1874;1937;52.8
03.03.2002;28;1;Volksinitiative;2003;Diessenhofen;4536;Basadingen-Schlattingen;1054;640;;;627;200;427;60.7
03.03.2002;28;1;Volksinitiative;2008;Weinfelden;4891;Berg;1894;1130;;;1122;471;651;59.7
03.03.2002;28;1;Volksinitiative;2007;Steckborn;4801;Berlingen;521;321;;;316;128;188;61.6
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4716;Bettwiesen;585;356;;;345;126;219;60.9
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4721;Bichelsee-Balterswil;1608;991;;;986;468;518;61.6
03.03.2002;28;1;Volksinitiative;2008;Weinfelden;4901;Birwinken;832;538;;;518;161;357;64.7
03.03.2002;28;1;Volksinitiative;2002;Bischofszell;4471;Bischofszell;3377;1988;;;1917;798;1119;58.9
03.03.2002;28;1;Volksinitiative;2005;Kreuzlingen;4643;Bottighofen;1224;735;;;729;411;318;60
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4723;Braunau;488;324;;;310;87;223;66.4
03.03.2002;28;1;Volksinitiative;2008;Weinfelden;4911;B�rglen (TG);1839;1041;;;1014;307;707;56.6
03.03.2002;28;1;Volksinitiative;2008;Weinfelden;4921;Bussnang;1433;885;;;875;294;581;61.8
03.03.2002;28;1;Volksinitiative;2003;Diessenhofen;4545;Diessenhofen;1883;1154;;;1149;464;685;61.3
03.03.2002;28;1;Volksinitiative;2001;Arbon;4406;Dozwil;342;264;;;260;56;204;77.2
03.03.2002;28;1;Volksinitiative;2001;Arbon;4411;Egnach;2718;1624;;;1571;662;909;59.7
03.03.2002;28;1;Volksinitiative;2002;Bischofszell;4476;Erlen;1886;1034;;;996;348;648;54.8
03.03.2002;28;1;Volksinitiative;2005;Kreuzlingen;4646;Ermatingen;1682;974;;;962;453;509;57.9
03.03.2002;28;1;Volksinitiative;2007;Steckborn;4806;Eschenz;1040;645;;;644;231;413;62
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4724;Eschlikon;2267;1342;;;1308;601;707;59.2
03.03.2002;28;1;Volksinitiative;2004;Frauenfeld;4561;Felben-Wellhausen;1378;714;;;711;302;409;51.8
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4726;Fischingen;1802;1224;;;1206;386;820;67.9
03.03.2002;28;1;Volksinitiative;2004;Frauenfeld;4566;Frauenfeld;13803;7992;;;7929;4327;3602;57.9
03.03.2002;28;1;Volksinitiative;2004;Frauenfeld;4571;Gachnang;2104;1308;;;1289;624;665;62.2
03.03.2002;28;1;Volksinitiative;2005;Kreuzlingen;4651;Gottlieben;179;120;;;114;45;69;67
03.03.2002;28;1;Volksinitiative;2005;Kreuzlingen;4656;G�ttingen;880;508;;;499;194;305;57.7
03.03.2002;28;1;Volksinitiative;2002;Bischofszell;4486;Hauptwil-Gottshaus;1254;727;;;714;240;474;58
03.03.2002;28;1;Volksinitiative;2001;Arbon;4416;Hefenhofen;763;403;;;379;117;262;52.8
03.03.2002;28;1;Volksinitiative;2007;Steckborn;4811;Herdern;633;399;;;393;161;232;63
03.03.2002;28;1;Volksinitiative;2002;Bischofszell;4495;Hohentannen;386;230;;;224;51;173;59.6
03.03.2002;28;1;Volksinitiative;2007;Steckborn;4816;Homburg;988;639;;;627;176;451;64.7
03.03.2002;28;1;Volksinitiative;2001;Arbon;4421;Horn;1547;911;;;905;463;442;58.9
03.03.2002;28;1;Volksinitiative;2004;Frauenfeld;4590;H�ttlingen;572;404;;;402;157;245;70.6
03.03.2002;28;1;Volksinitiative;2007;Steckborn;4821;H�ttwilen;956;637;;;634;247;387;66.6
03.03.2002;28;1;Volksinitiative;2005;Kreuzlingen;4666;Kemmental;1465;855;;;801;253;548;58.4
03.03.2002;28;1;Volksinitiative;2001;Arbon;4426;Kesswil;582;380;;;373;183;190;65.3
03.03.2002;28;1;Volksinitiative;2002;Bischofszell;4501;Kradolf-Sch�nenberg;1856;1090;;;1053;396;657;58.7
03.03.2002;28;1;Volksinitiative;2005;Kreuzlingen;4671;Kreuzlingen;8551;4693;;;4520;2449;2071;54.9
03.03.2002;28;1;Volksinitiative;2005;Kreuzlingen;4681;Langrickenbach;703;431;;;430;126;304;61.3
03.03.2002;28;1;Volksinitiative;2005;Kreuzlingen;4683;Lengwil;772;443;;;442;154;288;57.4
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4741;Lommis;640;389;;;389;134;255;60.8
03.03.2002;28;1;Volksinitiative;2007;Steckborn;4826;Mammern;312;199;;;199;83;116;63.8
03.03.2002;28;1;Volksinitiative;2008;Weinfelden;4941;M�rstetten;1527;934;;;886;342;544;61.2
03.03.2002;28;1;Volksinitiative;2004;Frauenfeld;4591;Matzingen;1418;813;;;797;333;464;57.3
03.03.2002;28;1;Volksinitiative;2007;Steckborn;4831;M�llheim;1521;797;;;755;296;459;52.4
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4746;M�nchwilen (TG);2720;1458;;;1363;601;762;53.6
03.03.2002;28;1;Volksinitiative;2005;Kreuzlingen;4691;M�nsterlingen;1346;816;;;794;431;363;60.6
03.03.2002;28;1;Volksinitiative;2004;Frauenfeld;4601;Neunforn;690;439;;;435;180;255;63.6
03.03.2002;28;1;Volksinitiative;2007;Steckborn;4841;Pfyn;1169;679;;;676;221;455;58.1
03.03.2002;28;1;Volksinitiative;2007;Steckborn;4846;Raperswilen;294;189;;;189;37;152;64.3
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4751;Rickenbach (TG);1365;758;;;757;321;436;55.5
03.03.2002;28;1;Volksinitiative;2001;Arbon;4431;Roggwil (TG);1737;1093;;;1065;433;632;62.9
03.03.2002;28;1;Volksinitiative;2001;Arbon;4436;Romanshorn;5440;3151;;;3103;1465;1638;57.9
03.03.2002;28;1;Volksinitiative;2007;Steckborn;4851;Salenstein;777;508;;;508;194;314;65.4
03.03.2002;28;1;Volksinitiative;2001;Arbon;4441;Salmsach;783;409;;;409;235;174;52.2
03.03.2002;28;1;Volksinitiative;2003;Diessenhofen;4546;Schlatt (TG);1023;644;;;639;194;445;63
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4756;Sch�nholzerswilen;516;329;;;329;98;231;63.8
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4761;Sirnach;3787;2155;;;2146;871;1275;56.9
03.03.2002;28;1;Volksinitiative;2001;Arbon;4446;Sommeri;352;234;;;229;68;161;66.5
03.03.2002;28;1;Volksinitiative;2007;Steckborn;4864;Steckborn;2013;1182;;;1152;561;591;58.7
03.03.2002;28;1;Volksinitiative;2004;Frauenfeld;4606;Stettfurt;709;451;;;442;210;232;63.6
03.03.2002;28;1;Volksinitiative;2002;Bischofszell;4506;Sulgen;2058;1273;;;1264;528;736;61.9
03.03.2002;28;1;Volksinitiative;2005;Kreuzlingen;4696;T�gerwilen;1974;1094;;;1057;498;559;55.4
03.03.2002;28;1;Volksinitiative;2004;Frauenfeld;4611;Thundorf;867;521;;;517;199;318;60.1
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4776;Tobel-T�gerschen;838;533;;;530;121;409;63.6
03.03.2002;28;1;Volksinitiative;2004;Frauenfeld;4616;Uesslingen-Buch;752;505;;;502;174;328;67.2
03.03.2002;28;1;Volksinitiative;2001;Arbon;4451;Uttwil;974;603;;;601;254;347;61.9
03.03.2002;28;1;Volksinitiative;2007;Steckborn;4871;Wagenhausen;1027;616;;;614;228;386;60
03.03.2002;28;1;Volksinitiative;2005;Kreuzlingen;4701;W�ldi;641;414;;;412;112;300;64.6
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4781;W�ngi;2613;1575;;;1510;573;937;60.3
03.03.2002;28;1;Volksinitiative;2004;Frauenfeld;4621;Warth-Weiningen;821;552;;;536;225;311;67.2
03.03.2002;28;1;Volksinitiative;2008;Weinfelden;4946;Weinfelden;6222;3723;;;3569;1715;1854;59.8
03.03.2002;28;1;Volksinitiative;2008;Weinfelden;4951;Wigoltingen;1409;810;;;792;280;512;57.5
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4786;Wilen (TG);1225;802;;;787;378;409;65.5
03.03.2002;28;1;Volksinitiative;2006;M�nchwilen;4791;Wuppenau;710;475;;;473;164;309;66.9
03.03.2002;28;1;Volksinitiative;2002;Bischofszell;4511;Zihlschlacht-Sitterdorf;1289;796;;;763;201;562;61.8
